May 20 11:51:56 localhost app-12: [PolicyManagerApp] <> INFO  Loading Settings...
May 20 11:51:56 localhost app-12: [AppBase] <> INFO  Starting   policy-manager [12] ...
May 20 11:51:56 localhost app-12: [AppBase] <> INFO  Started    policy-manager [12] ...
May 20 13:43:09 localhost app-12: [AppBase] <> INFO  Stopping   policy-manager [12] ...
May 20 13:43:09 localhost app-12: [AppBase] <> INFO  Stopped    policy-manager [12] ...
May 20 13:43:14 localhost app-12: [PolicyManagerApp] <> INFO  Loading Settings...
May 20 13:43:14 localhost app-12: [AppBase] <> INFO  Starting   policy-manager [12] ...
May 20 13:43:14 localhost app-12: [AppBase] <> INFO  Started    policy-manager [12] ...
May 20 13:45:13 localhost app-12: [AppBase] <> INFO  Stopping   policy-manager [12] ...
May 20 13:45:13 localhost app-12: [AppBase] <> INFO  Stopped    policy-manager [12] ...
May 21 09:41:28 localhost app-12: [WireGuardVpnApp] <> INFO  Initializing Settings...
May 21 09:41:28 localhost app-12: [WireGuardVpnApp] <> INFO  Creating the default settings...
May 21 09:41:28 localhost app-12: [WireGuardVpnApp] <> WARN  192.168.252.60
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  Stopping WireGuard interface and tunnels
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: wg-quick: `wg0' is not a WireGuard interface
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> ERROR Failed calling WireGuard start script (return code: 1)
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  Starting WireGuard interface and tunnels
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link add wg0 type wireguard
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] wg setconf wg0 /dev/fd/63
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip -4 address add 192.168.64.1 dev wg0
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link set mtu 1500 up dev wg0
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnApp] <> INFO  Loading Settings...
May 21 09:41:30 localhost app-12: [AppBase] <> INFO  Starting   wireguard-vpn [12] ...
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  Starting WireGuard interface and tunnels
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: wg-quick: `wg0' already exists
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> ERROR Failed calling WireGuard start script (return code: 1)
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [AppBase] <> INFO  Started    wireguard-vpn [12] ...
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  Stopping WireGuard interface and tunnels
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link delete dev wg0
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  Starting WireGuard interface and tunnels
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link add wg0 type wireguard
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] wg setconf wg0 /dev/fd/63
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip -4 address add 192.168.64.1 dev wg0
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link set mtu 1500 up dev wg0
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip -4 route add 192.168.64.3/32 dev wg0
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:44:02 localhost app-12: [AppBase] <> INFO  Stopping   wireguard-vpn [12] ...
May 21 09:44:02 localhost app-12: [WireGuardVpnMonitor] <> INFO  WireGuardVpn monitor was interrupted
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  Stopping WireGuard interface and tunnels
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link delete dev wg0
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:44:02 localhost app-12: [AppBase] <> INFO  Stopped    wireguard-vpn [12] ...
May 21 09:44:02 localhost app-12: [AppBase] <> INFO  Destroying wireguard-vpn [12] ...
May 21 09:44:02 localhost app-12: [AppBase] <> INFO  Destroyed  wireguard-vpn [12] ...
Aug  6 09:57:56 localhost app-12: [ReportsApp] <> INFO  Loading Settings...
Aug  6 09:57:56 localhost app-12: [ReportsManagerImpl] <> INFO  Creating Schema: 
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Blocked Hostnames" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-hostname-by-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Searches" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-queries.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "All Web Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/web-filter-all-web-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Unblocked Web Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/web-filter-unblocked-web-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Flagged Usernames" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-username-by-flagged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Flagged Sites" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-sites-by-flagged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Domains (by request)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-domains-by-request.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "All HTTP Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/web-filter-all-http-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Clients (by requests)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-client-by-request.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Blocked Searches" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-queries-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Blocked Search Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/web-filter-blocked-query-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Hostnames (by requests)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-hostname-by-request.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Sites (by request)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-sites-by-request.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Web Usage (flagged)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/web-usage-flagged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Flagged Searches" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-queries-flagged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Unblocked Search Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/web-filter-unblocked-query-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "All Search Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/web-filter-all-query-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Blocked Categories" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-category-by-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Domains (by size)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-domains-by-size.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Usernames (by size)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-username-by-size.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Categories (by size)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-category-by-size.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Clients (by size)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-client-by-size.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Web Usage (blocked)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/web-usage-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Flagged Search Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/web-filter-flagged-query-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Domains Usage" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-domains-usage.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Content (by request)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-content-by-request.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Blocked Domains" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-domains-by-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Flagged Domains" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-filter/reports/top-domains-by-flagged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Destination Ports (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-destination-port-all.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Destination Ports (logged)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-destination-port-by-logged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Signatures (logged)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-signatures-by-logged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Source IP Addresses (logged)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-source-ip-by-logged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Classtypes (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-classtypes-all.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Source Ports (logged)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-source-port-by-logged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Protocols (logged)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-protocols-by-logged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Classtypes (logged)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-classtypes-by-logged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Categories (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-categories-all.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Protocols (blocked)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-protocols-by-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Intrusion Prevention Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/summary.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Logged Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/intrusion-prevention-logged-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Destination IP Addresses (logged)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-destination-ip-by-logged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Source Ports (blocked)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-source-port-by-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Intrusion Detection (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/ips-usage-all.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Source IP Addresses (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-source-ip-all.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Protocols (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-protocols-all.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Rules (blocked)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-rules-by-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Rules (logged)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-rules-by-logged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Destination IP Addresses (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-destination-ip-all.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Rules (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-rules-all.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Source IP Addresses (blocked)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-source-ip-by-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Categories (blocked)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-categories-by-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Blocked Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/intrusion-prevention-blocked-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Signatures (blocked)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-signatures-by-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Classtypes (blocked)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-classtypes-by-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "All Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/intrusion-prevention-all-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Intrusion Detection (logged)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/ips-usage-logged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Intrusion Detection (blocked)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/ips-usage-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Destination Ports (blocked)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-destination-port-by-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Source Ports (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-source-port-all.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Signatures (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-signatures-all.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Categories (logged)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-categories-by-logged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Destination IP Addresses (blocked)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/intrusion-prevention/reports/top-destination-ip-by-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Tunnel Traffic" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/tunnel-vpn/reports/tunnel-traffic-stats.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Tunnel VPN Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/tunnel-vpn/reports/summary.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Tunnel Stat Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/tunnel-vpn/reports/tunnel-vpn-stats.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Connection Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/tunnel-vpn/reports/tunnel-vpn-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Hourly Tunnel Traffic" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/tunnel-vpn/reports/tunnel-time-stats.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Blocked Protocols" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/application-control-lite/reports/top-blocked-sessions-by-protocol.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Logged Hosts" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/application-control-lite/reports/top-logged-hosts.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Application Control Lite Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/application-control-lite/reports/summary.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Logged Users" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/application-control-lite/reports/top-logged-users.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Blocked Hosts" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/application-control-lite/reports/top-blocked-hosts.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Logged Protocols" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/application-control-lite/reports/top-logged-sessions-by-protocol.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "All Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/application-control-lite/reports/application-control-lite-all-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Detection Statistics" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/application-control-lite/reports/detection-stats.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Blocked Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/application-control-lite/reports/application-control-lite-blocked-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Blocked Users" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/application-control-lite/reports/top-blocked-users.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Categories (by request)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-monitor/reports/top-category-by-request.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Web Usage (scanned)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-monitor/reports/web-usage-scanned.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Content (by size)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-monitor/reports/top-content-by-size.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Flagged Hostnames" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-monitor/reports/top-hostname-by-flagged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Web Usage" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-monitor/reports/web-usage-all-area.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Hostnames (by size)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-monitor/reports/top-hostname-by-size.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Usernames (by requests)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-monitor/reports/top-username-by-request.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Web Monitor Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-monitor/reports/summary.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Flagged Clients" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-monitor/reports/top-client-by-flagged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Flagged Categories" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-monitor/reports/top-category-by-flagged.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "All HTTPS Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-monitor/reports/web-monitor-all-https-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "All HTTP Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-monitor/reports/web-monitor-all-http-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Sites (by size)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-monitor/reports/top-sites-by-size.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Searches" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-monitor/reports/top-queries.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "All Search Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-monitor/reports/web-monitor-all-query-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Flagged Usernames" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/web-monitor/reports/top-username-by-flagged.json]
